date,plot,flow_gallons,nitrate_mg_ml,ammonia_mg_l,sample_y_n,flow_l,approx_nitrate_mg_l,approx_ammonia_mg_l,nitrate_loss_mg,ammonia_loss_mg,total_n_loss_mg,year,treatment,cumulative_flow_l,cumulative_n_loss_mg
2023-01-18,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-01-18,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,1324.8935000000001,0
2023-01-18,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-18,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-18,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,13158.08516,0
2023-01-18,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,22.71246,0
2023-01-19,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,0,0
2023-01-19,02,2,NA,NA,NA,7.57082,NA,NA,NA,NA,NA,2023,Sorghum,1423.3141600000001,0
2023-01-19,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-01-19,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1695.8636800000002,0
2023-01-19,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-01-19,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-01-19,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,34.06869,0
2023-01-19,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,34.068690000000004,0
2023-01-19,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,193.05591,0
2023-01-19,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-01-19,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,1324.8935000000001,0
2023-01-19,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-19,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-19,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,13158.08516,0
2023-01-19,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,22.71246,0
2023-01-20,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,0,0
2023-01-20,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1423.3141600000001,0
2023-01-20,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-01-20,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1695.8636800000002,0
2023-01-20,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-01-20,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-01-20,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,34.06869,0
2023-01-20,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,34.068690000000004,0
2023-01-20,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,193.05591,0
2023-01-20,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-01-20,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,1324.8935000000001,0
2023-01-20,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-20,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-20,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,13158.08516,0
2023-01-20,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,22.71246,0
2023-01-21,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,0,0
2023-01-21,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1423.3141600000001,0
2023-01-21,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-01-21,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1695.8636800000002,0
2023-01-21,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-01-21,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-01-21,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,34.06869,0
2023-01-21,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,34.068690000000004,0
2023-01-21,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,193.05591,0
2023-01-21,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-01-21,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,1324.8935000000001,0
2023-01-21,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-21,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-21,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,13158.08516,0
2023-01-21,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,22.71246,0
2023-01-22,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,0,0
2023-01-22,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1423.3141600000001,0
2023-01-22,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-01-22,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1695.8636800000002,0
2023-01-22,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-01-22,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-01-22,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,34.06869,0
2023-01-22,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,34.068690000000004,0
2023-01-22,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,193.05591,0
2023-01-22,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-01-22,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,1324.8935000000001,0
2023-01-22,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-22,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-22,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,13158.08516,0
2023-01-22,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,22.71246,0
2023-01-23,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,0,0
2023-01-23,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1423.3141600000001,0
2023-01-23,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-01-23,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1695.8636800000002,0
2023-01-23,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-01-23,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-01-23,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,34.06869,0
2023-01-23,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,34.068690000000004,0
2023-01-23,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,193.05591,0
2023-01-23,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-01-23,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,1324.8935000000001,0
2023-01-23,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-23,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-23,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,13158.08516,0
2023-01-23,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,22.71246,0
2023-01-24,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,0,0
2023-01-24,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1423.3141600000001,0
2023-01-24,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-01-24,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1695.8636800000002,0
2023-01-24,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-01-24,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-01-24,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,34.06869,0
2023-01-24,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,34.068690000000004,0
2023-01-24,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,193.05591,0
2023-01-24,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-01-24,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,1324.8935000000001,0
2023-01-24,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-24,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-24,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,13158.08516,0
2023-01-24,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,22.71246,0
2023-01-25,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,0,0
2023-01-25,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1423.3141600000001,0
2023-01-25,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-01-25,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1695.8636800000002,0
2023-01-25,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-01-25,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-01-25,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,34.06869,0
2023-01-25,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,34.068690000000004,0
2023-01-25,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,193.05591,0
2023-01-25,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-01-25,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,1324.8935000000001,0
2023-01-25,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-25,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-25,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,13158.08516,0
2023-01-25,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,22.71246,0
2023-01-26,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,0,0
2023-01-26,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1423.3141600000001,0
2023-01-26,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-01-26,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1695.8636800000002,0
2023-01-26,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-01-26,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-01-26,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,34.06869,0
2023-01-26,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,34.068690000000004,0
2023-01-26,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,193.05591,0
2023-01-26,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-01-26,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,1324.8935000000001,0
2023-01-26,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-26,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-26,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,13158.08516,0
2023-01-26,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,22.71246,0
2023-01-27,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,0,0
2023-01-27,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1423.3141600000001,0
2023-01-27,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-01-27,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1695.8636800000002,0
2023-01-27,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-01-27,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-01-27,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,34.06869,0
2023-01-27,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,34.068690000000004,0
2023-01-27,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,193.05591,0
2023-01-27,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-01-27,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,1324.8935000000001,0
2023-01-27,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-27,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-27,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,13158.08516,0
2023-01-27,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,22.71246,0
2023-01-28,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,0,0
2023-01-28,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1423.3141600000001,0
2023-01-28,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-01-28,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1695.8636800000002,0
2023-01-28,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-01-28,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-01-28,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,34.06869,0
2023-01-28,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,34.068690000000004,0
2023-01-28,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,193.05591,0
2023-01-28,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-01-28,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,1324.8935000000001,0
2023-01-28,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-28,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-28,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,13158.08516,0
2023-01-28,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,22.71246,0
2023-01-29,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,0,0
2023-01-29,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1423.3141600000001,0
2023-01-29,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-01-29,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1695.8636800000002,0
2023-01-29,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-01-29,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-01-29,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,34.06869,0
2023-01-29,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,34.068690000000004,0
2023-01-29,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,193.05591,0
2023-01-29,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-01-29,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,1324.8935000000001,0
2023-01-29,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-29,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-29,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,13158.08516,0
2023-01-29,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,22.71246,0
2023-01-30,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,0,0
2023-01-30,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1423.3141600000001,0
2023-01-30,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-01-30,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1695.8636800000002,0
2023-01-30,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-01-30,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-01-30,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,34.06869,0
2023-01-30,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,34.068690000000004,0
2023-01-30,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,193.05591,0
2023-01-30,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-01-30,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,1324.8935000000001,0
2023-01-30,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-30,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-30,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,13158.08516,0
2023-01-30,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,22.71246,0
2023-01-31,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,0,0
2023-01-31,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1423.3141600000001,0
2023-01-31,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-01-31,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1695.8636800000002,0
2023-01-31,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-01-31,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-01-31,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,34.06869,0
2023-01-31,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,34.068690000000004,0
2023-01-31,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,193.05591,0
2023-01-31,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-01-31,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,1324.8935000000001,0
2023-01-31,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-31,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-01-31,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,13158.08516,0
2023-01-31,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,22.71246,0
2023-02-01,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,0,0
2023-02-01,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1423.3141600000001,0
2023-02-01,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-02-01,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1695.8636800000002,0
2023-02-01,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-02-01,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-02-01,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,34.06869,0
2023-02-01,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,34.068690000000004,0
2023-02-01,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,193.05591,0
2023-02-01,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-02-01,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,1324.8935000000001,0
2023-02-01,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-02-01,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-02-01,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,13158.08516,0
2023-02-01,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,22.71246,0
2023-02-02,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,0,0
2023-02-02,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1423.3141600000001,0
2023-02-02,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-02-02,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1695.8636800000002,0
2023-02-02,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-02-02,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-02-02,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,34.06869,0
2023-02-02,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,34.068690000000004,0
2023-02-02,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,193.05591,0
2023-02-02,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-02-02,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,1324.8935000000001,0
2023-02-02,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-02-02,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-02-02,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,13158.08516,0
2023-02-02,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,22.71246,0
2023-02-03,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,0,0
2023-02-03,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1423.3141600000001,0
2023-02-03,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-02-03,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1695.8636800000002,0
2023-02-03,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-02-03,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-02-03,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,34.06869,0
2023-02-03,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,34.068690000000004,0
2023-02-03,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,193.05591,0
2023-02-03,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-02-03,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,1324.8935000000001,0
2023-02-03,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-02-03,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-02-03,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,13158.08516,0
2023-02-03,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,22.71246,0
2023-02-04,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,0,0
2023-02-04,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1423.3141600000001,0
2023-02-04,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-02-04,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,1695.8636800000002,0
2023-02-04,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,0,0
2023-02-04,06,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-02-04,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,34.06869,0
2023-02-04,08,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,34.068690000000004,0
2023-02-04,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,193.05591,0
2023-02-04,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,0,0
2023-02-04,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,1324.8935000000001,0
2023-02-04,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-02-04,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,0,0
2023-02-04,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,13158.08516,0
2023-02-04,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,22.71246,0
2023-02-05,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,0,0
