year_month_day,growing_season,plot,Treatment,RowvsInterrow,best_flux_nmol_1m_2s_1,ts_2_mean,swc_2_mean,gnha_day,gnha_day_no_negative
2023-05-10,2023,07,Sorghum + Rye,Interrow,0.16325,22.30417,0.35722,3.9512340432,3.9512340432
2023-05-10,2023,07,Sorghum + Rye,Row,-0.03386,22.64,0.359,-0.819533137536,0
2023-05-10,2023,12,Sorghum + Rye,Interrow,0.12355,22.9,0.34695,2.9903520124800003,2.9903520124800003
2023-05-10,2023,12,Sorghum + Rye,Row,0.07654,22.8,0.35052,1.852541829504,1.852541829504
2023-05-10,2023,11,Corn,Interrow,0.29763,23.00417,0.28637,7.203710801088,7.203710801088
2023-05-10,2023,11,Corn,Row,0.12921,23,0.286,3.127344261696,3.127344261696
2023-05-10,2023,06,Soy,Interrow,0.24792,23,0.36875,6.000550958592,6.000550958592
2023-05-10,2023,06,Soy,Row,0.36481,23.3,0.413,8.829707144256002,8.829707144256002
2023-05-10,2023,01,Corn,Interrow,0.19139,23.42667,0.38373,4.632322716864,4.632322716864
2023-05-10,2023,01,Corn,Row,0.34237,23.5,0.38725,8.286578862912002,8.286578862912002
2023-05-12,2023,15,Sorghum,Interrow,1.33269,21.335,0.3957,32.255865831743996,32.255865831743996
2023-05-12,2023,15,Sorghum,Row,0.59831,21.5,0.398,14.481242513856,14.481242513856
2023-05-12,2023,14,Corn,Interrow,0.16487,21.70333,0.35276,3.990443838912,3.990443838912
2023-05-12,2023,14,Corn,Row,0.34346,21.9,0.35897,8.312960762496,8.312960762496
2023-05-12,2023,13,Sorghum + Rye,Interrow,0.0642,21.92667,0.0765,1.55386968192,1.55386968192
2023-05-12,2023,13,Sorghum + Rye,Row,0.0433,21.94167,0.38783,1.0480149100799998,1.0480149100799998
2023-05-12,2023,12,Sorghum + Rye,Interrow,1.00892,22.1625,0.33308,24.419473512192003,24.419473512192003
2023-05-12,2023,12,Sorghum + Rye,Interrow,0.97603,22.6,0.414,23.623417844928003,23.623417844928003
2023-05-12,2023,12,Sorghum + Rye,Row,0.03607,22.6,0.4115,0.8730230440319999,0.8730230440319999
2023-05-12,2023,11,Corn,Interrow,0.22802,22.63167,0.32248,5.518899764352001,5.518899764352001
2023-05-12,2023,11,Corn,Row,0.03568,23.025,0.29625,0.8635836487680001,0.8635836487680001
2023-05-12,2023,06,Soy,Interrow,0.08576,23.2875,0.33165,2.075698814976,2.075698814976
2023-05-12,2023,06,Soy,Row,0.11638,23.5,0.4335,2.8168123610880005,2.8168123610880005
2023-05-12,2023,07,Sorghum + Rye,Interrow,0.10269,23.61667,0.43258,2.4854653837440006,2.4854653837440006
2023-05-12,2023,07,Sorghum + Rye,Row,0.02032,23.7,0.4355,0.491816696832,0.491816696832
2023-05-12,2023,08,Corn,Interrow,0.31726,23.83667,0.46537,7.678827029376,7.678827029376
2023-05-12,2023,08,Corn,Row,0.7288,24.2,0.46665,17.63956735488,17.63956735488
2023-05-12,2023,09,Sorghum + Rye,Interrow,2.4729,24.1175,0.49973,59.85302704704001,59.85302704704001
2023-05-12,2023,09,Sorghum + Rye,Row,0.16365,24.4,0.49922,3.96091547424,3.96091547424
2023-05-12,2023,10,Soy,Interrow,0.26777,24.49583,0.50459,6.480991973952001,6.480991973952001
2023-05-12,2023,10,Soy,Row,0.0782,24.79833,0.50398,1.8927197683200008,1.8927197683200008
2023-05-12,2023,05,Sorghum,Interrow,0.12493,24.80833,0.35862,3.0237529495680007,3.0237529495680007
2023-05-12,2023,05,Sorghum,Row,0.09864,25.1,0.363,2.3874408944640004,2.3874408944640004
2023-05-12,2023,04,Soy,Interrow,0.04752,24.7,0.3718,1.150154007552,1.150154007552
2023-05-12,2023,04,Soy,Row,0.04167,24.38833,0.37673,1.008563078592,1.008563078592
2023-05-12,2023,03,Sorghum,Interrow,0.15071,24.28167,0.39081,3.647721180096001,3.647721180096001
2023-05-12,2023,03,Sorghum,Row,0.14311,24.9,0.43641,3.4637739903359996,3.4637739903359996
2023-05-12,2023,02,Sorghum,Interrow,0.05319,24.86333,0.45327,1.287388292544,1.287388292544
2023-05-12,2023,02,Sorghum,Row,0.06137,24.9,0.45497,1.4853735573120002,1.4853735573120002
2023-05-12,2023,01,Corn,Interrow,0.86652,25.41833,0.40407,20.972884061952,20.972884061952
2023-05-12,2023,01,Corn,Row,0.42119,25.91,0.458,10.194304849344002,10.194304849344002
2023-05-15,2023,15,Sorghum,Interrow,0.26588,16.29583,0.35417,6.435247212288,6.435247212288
2023-05-15,2023,15,Sorghum,Row,0.22249,15.35,0.358,5.385053980224,5.385053980224
2023-05-15,2023,14,Corn,Interrow,0.10162,14.585,0.30793,2.4595675557120003,2.4595675557120003
2023-05-15,2023,14,Corn,Row,1.7756,14.0225,0.30752,42.975872386560006,42.975872386560006
2023-05-15,2023,13,Sorghum + Rye,Interrow,0.17451,13.75833,0.26272,4.223766326976,4.223766326976
2023-05-15,2023,13,Sorghum + Rye,Row,0.08915,13.395,0.3175,2.1577489430399996,2.1577489430399996
2023-05-15,2023,12,Sorghum + Rye,Interrow,0.05174,14.1,0.0011,1.252293105024,1.252293105024
2023-05-15,2023,12,Sorghum + Rye,Row,0.14223,14.1,0.2239,3.4424748420479996,3.4424748420479996
2023-05-15,2023,11,Corn,Interrow,0.71305,13.68,0.30902,17.258361007679998,17.258361007679998
2023-05-15,2023,11,Corn,Row,0.66911,12.5925,0.29782,16.194855807936,16.194855807936
2023-05-15,2023,06,Soy,Interrow,0.0893,12.28333,0.33173,2.1613794796800003,2.1613794796800003
2023-05-15,2023,06,Soy,Row,0.06612,11.725,0.31587,1.600340550912,1.600340550912
2023-05-15,2023,07,Sorghum + Rye,Interrow,0.07944,12.12,0.26513,1.922732204544,1.922732204544
2023-05-15,2023,07,Sorghum + Rye,Row,0.04488,13.44583,0.36615,1.086256562688,1.086256562688
2023-05-15,2023,08,Corn,Interrow,0.24516,13.8,0.35485,5.933749084415999,5.933749084415999
2023-05-15,2023,08,Corn,Row,0.88012,13.8,0.35767,21.302052717312,21.302052717312
2023-05-15,2023,09,Sorghum + Rye,Interrow,0.13209,13.29083,0.44041,3.1970505651840004,3.1970505651840004
2023-05-15,2023,09,Sorghum + Rye,Row,0.03731,11.69667,0.39092,0.903035480256,0.903035480256
2023-05-15,2023,10,Soy,Interrow,0.76411,13.43333,0.37087,18.494195679936,18.494195679936
2023-05-15,2023,10,Soy,Row,0.27867,13.65,0.4305,6.744810969792,6.744810969792
2023-05-15,2023,05,Sorghum,Interrow,0.04824,12.21583,0.31515,1.167580583424,1.167580583424
2023-05-15,2023,05,Sorghum,Row,0.01034,10.90084,0.28049,0.250264992384,0.250264992384
2023-05-15,2023,04,Soy,Interrow,0.0323,13.7,0.3865,0.7817755564800001,0.7817755564800001
2023-05-15,2023,04,Soy,Row,0.03967,13.7,0.38688,0.960155923392,0.960155923392
2023-05-15,2023,03,Sorghum,Interrow,0.06064,13.47417,0.3601,1.467704945664,1.467704945664
2023-05-15,2023,03,Sorghum,Row,0.10974,13.93333,0.371,2.656100605824,2.656100605824
2023-05-15,2023,02,Sorghum,Interrow,0.04072,13.8,0.45471,0.9855696798719998,0.9855696798719998
2023-05-15,2023,02,Sorghum,Row,0.00548,11.9175,0.39727,0.13263560524799997,0.13263560524799997
2023-05-15,2023,01,Corn,Interrow,0.12781,12.48655,0.34427,3.0934592530560003,3.0934592530560003
2023-05-15,2023,01,Corn,Row,0.5356,11.98667,0.33128,12.96343616256,12.96343616256
2023-05-17,2023,15,Sorghum,Interrow,0.56303,19.57167,0.314,13.627340296128,13.627340296128
2023-05-17,2023,15,Sorghum,Row,0.18911,19.5,0.3139,4.577138559936,4.577138559936
2023-05-17,2023,14,Corn,Interrow,0.15776,19.35667,0.26993,3.8183564021760006,3.8183564021760006
2023-05-17,2023,14,Corn,Row,0.8631,19.685,0.27328,20.89010782656,20.89010782656
2023-05-17,2023,13,Sorghum + Rye,Interrow,0.07743,19.60333,0.2655,1.874083013568,1.874083013568
2023-05-17,2023,13,Sorghum + Rye,Row,0.04263,19.3,0.27243,1.031798513088,1.031798513088
2023-05-17,2023,12,Sorghum + Rye,Interrow,0.03136,19.3,0.2485,0.759024193536,0.759024193536
2023-05-17,2023,11,Corn,Interrow,0.83593,19.555,0.24968,20.232496623168,20.232496623168
2023-05-17,2023,11,Corn,Row,0.14584,20.40167,0.25397,3.5298497571840004,3.5298497571840004
2023-05-17,2023,12,Sorghum + Rye,Row,0.11244,20.5,0.25846,2.721450265344,2.721450265344
2023-05-17,2023,06,Soy,Interrow,0.03972,20.45,0.29258,0.961366102272,0.961366102272
2023-05-17,2023,06,Soy,Row,0.07766,21.03667,0.29432,1.879649836416,1.879649836416
2023-05-17,2023,07,Sorghum + Rye,Interrow,0.0314,21.09833,0.3285,0.7599923366399999,0.7599923366399999
2023-05-17,2023,07,Sorghum + Rye,Row,0.04643,20.86333,0.32855,1.123772107968,1.123772107968
2023-05-17,2023,08,Corn,Interrow,0.28249,20.88,0.28895,6.837268636224001,6.837268636224001
2023-05-17,2023,08,Corn,Row,0.51404,21.10833,0.30546,12.441607029504002,12.441607029504002
2023-05-17,2023,09,Sorghum + Rye,Interrow,0.16332,21.3,0.28355,3.952928293632,3.952928293632
2023-05-17,2023,09,Sorghum + Rye,Row,0.10046,21.1,0.33248,2.431491405696,2.431491405696
2023-05-17,2023,10,Soy,Interrow,0.29463,20.94667,0.39462,7.131100068288,7.131100068288
2023-05-17,2023,10,Soy,Row,0.12538,22.11667,0.39407,3.0346445594879996,3.0346445594879996
2023-05-17,2023,05,Sorghum,Interrow,0.05867,22.51333,0.21253,1.420023897792,1.420023897792
2023-05-17,2023,05,Sorghum,Row,0.05132,22.86833,0.21368,1.242127602432,1.242127602432
2023-05-17,2023,04,Soy,Interrow,0.05243,22.965,0.21548,1.268993573568,1.268993573568
2023-05-17,2023,04,Soy,Row,0.03988,22.99667,0.26252,0.965238674688,0.965238674688
2023-05-17,2023,03,Sorghum,Interrow,0.04038,23.07083,0.26865,0.977340463488,0.977340463488
2023-05-17,2023,03,Sorghum,Row,0.06336,23.49667,0.32203,1.5335386767360002,1.5335386767360002
2023-05-17,2023,02,Sorghum,Interrow,0.04872,24.03917,0.28617,1.1791983006720002,1.1791983006720002
2023-05-17,2023,02,Sorghum,Row,0.01791,24.7,0.3394,0.433486074816,0.433486074816
2023-05-17,2023,01,Corn,Interrow,0.45781,24.0425,0,11.080639861056,11.080639861056
2023-05-17,2023,01,Corn,Row,0.75301,24.6,0.3002,18.225535968576,18.225535968576
2023-05-26,2023,14,Corn,Interrow,0.06275,22.6,0.1255,1.5187744944,1.5187744944
2023-05-26,2023,14,Corn,Row,0.4626,22.43167,0.12602,11.19657499776,11.19657499776
2023-05-26,2023,11,Corn,Interrow,0.08013,22.025,0.16,1.939432673088,1.939432673088
2023-05-26,2023,11,Corn,Row,0.21219,22.37,0.1645,5.1357571309439995,5.1357571309439995
2023-05-26,2023,06,Soy,Interrow,0.0676,22.57167,0.23757,1.6361618457599996,1.6361618457599996
2023-05-26,2023,06,Soy,Row,0.0563,22.8,0.23827,1.36266141888,1.36266141888
2023-05-26,2023,08,Corn,Interrow,0.05042,22.5,0.14949,1.220344382592,1.220344382592
2023-05-26,2023,08,Corn,Row,0.58877,23.175,0.17817,14.250340383552,14.250340383552
2023-05-26,2023,10,Soy,Interrow,0.08371,23,0.22063,2.0260814808960004,2.0260814808960004
2023-05-26,2023,10,Soy,Row,0.05215,23.0275,0.22382,1.2622165718400002,1.2622165718400002
2023-05-26,2023,04,Soy,Interrow,0.06653,23.325,0.1546,1.610264017728,1.610264017728
2023-05-26,2023,04,Soy,Row,0.03497,23.815,0.179,0.8463991086720001,0.8463991086720001
2023-05-26,2023,01,Corn,Interrow,0.08081,23.565,0.199,1.955891105856,1.955891105856
2023-05-26,2023,01,Corn,Row,0.30627,24.37167,0.197,7.412829711552,7.412829711552
2023-05-31,2023,15,Sorghum,Interrow,0.22066,25.78595,0.27136,5.340761433216,5.340761433216
2023-05-31,2023,15,Sorghum,Row,0.41891,25.8325,0.272,10.139120692415998,10.139120692415998
2023-05-31,2023,14,Corn,Interrow,0.21439,26.51417,0.30318,5.189005001664,5.189005001664
2023-05-31,2023,14,Corn,Row,0.34882,26.9,0.30478,8.442691938432002,8.442691938432002
2023-05-31,2023,13,Sorghum + Rye,Interrow,0.09091,27.50667,0.2305,2.200347239616,2.200347239616
2023-05-31,2023,13,Sorghum + Rye,Row,0.12504,28,0.21175,3.0264153431040004,3.0264153431040004
2023-05-31,2023,12,Sorghum + Rye,Interrow,0.20484,28,0.22675,4.957860835584,4.957860835584
2023-05-31,2023,12,Sorghum + Rye,Row,0.10818,28.1075,0.226,2.6183430247679995,2.6183430247679995
2023-05-31,2023,11,Corn,Interrow,0.32375,28.345,0.27845,7.835908247999999,7.835908247999999
2023-05-31,2023,11,Corn,Row,0.14975,28,0.28135,3.6244857456,3.6244857456
2023-05-31,2023,06,Soy,Interrow,0.50659,27.8,0.3388,12.261290376384,12.261290376384
2023-05-31,2023,06,Soy,Row,0.12083,27.7725,0.35,2.924518281408,2.924518281408
2023-05-31,2023,07,Sorghum + Rye,Interrow,0.15801,27.525,0.23925,3.824407296576,3.824407296576
2023-05-31,2023,07,Sorghum + Rye,Row,1.18544,27.96667,0.242,28.691889030144,28.691889030144
2023-05-31,2023,08,Corn,Interrow,0.27713,28.535,0.25128,6.707537460288,6.707537460288
2023-05-31,2023,08,Corn,Row,1.15859,29.265,0.34379,28.042022971584,28.042022971584
2023-05-31,2023,09,Sorghum + Rye,Interrow,0.24219,28.99,0.198,5.861864458943999,5.861864458943999
2023-05-31,2023,09,Sorghum + Rye,Row,6.26693,29.97,0.2502,151.682126568768,151.682126568768
2023-05-31,2023,10,Soy,Interrow,0.77987,29.8575,0.27555,18.875644062912,18.875644062912
2023-05-31,2023,10,Soy,Row,0.52181,30.1,0.3225,12.629668827456,12.629668827456
2023-05-31,2023,05,Sorghum,Interrow,0.94351,29.7075,0.23211,22.836317501376,22.836317501376
2023-05-31,2023,05,Sorghum,Row,1.1808,29.5,0.289,28.579584430080004,28.579584430080004
2023-05-31,2023,04,Soy,Interrow,0.10647,29.35,0.25165,2.576954907072,2.576954907072
2023-05-31,2023,04,Soy,Row,0.13217,29.105,0.25482,3.198986851392001,3.198986851392001
2023-05-31,2023,03,Sorghum,Interrow,0.43872,28.9,0.30613,10.618593564672,10.618593564672
2023-05-31,2023,03,Sorghum,Row,0.31494,29.2,0.26935,7.622674729344,7.622674729344
2023-05-31,2023,02,Sorghum,Interrow,0.30365,29.26,0.2985,7.349416338239999,7.349416338239999
2023-05-31,2023,02,Sorghum,Row,0.35407,29.29,0.4092,8.569760720832,8.569760720832
2023-05-31,2023,01,Corn,Interrow,0.63114,29.355,0.31853,15.275845966464004,15.275845966464004
2023-05-31,2023,01,Corn,Row,0.95711,30.00826,0.31999,23.165486156736,23.165486156736
2023-06-02,2023,15,Sorghum,Interrow,0.49419,25.58333,0.3205,11.961166014144002,11.961166014144002
2023-06-02,2023,15,Sorghum,Row,0.96744,26.4,0.32545,23.415509113343997,23.415509113343997
2023-06-02,2023,14,Corn,Interrow,0.35344,26.895,0.30532,8.554512466943999,8.554512466943999
2023-06-02,2023,14,Corn,Row,0.35261,26.87667,0.31523,8.534423497535998,8.534423497535998
2023-06-02,2023,13,Sorghum + Rye,Interrow,0.28867,26.7,0.3067,6.986846745792001,6.986846745792001
2023-06-02,2023,13,Sorghum + Rye,Row,0.4282,26.7,0.25817,10.36397192832,10.36397192832
2023-06-02,2023,12,Sorghum + Rye,Interrow,0.4003,27.1125,0.21957,9.68869211328,9.68869211328
2023-06-02,2023,12,Sorghum + Rye,Row,0.31496,27.665,0.23675,7.623158800896001,7.623158800896001
2023-06-02,2023,11,Corn,Interrow,0.34218,28.3375,0.29413,8.281980183168,8.281980183168
2023-06-02,2023,11,Corn,Row,0.30532,28.6,0.298,7.389836312832,7.389836312832
2023-06-02,2023,06,Soy,Interrow,0.89966,28.3,0.3935,21.774990623616,21.774990623616
2023-06-02,2023,06,Soy,Row,0.23316,28.2025,0.39535,5.643306153216001,5.643306153216001
2023-06-02,2023,07,Sorghum + Rye,Interrow,0.33472,27.8,0.24732,8.101421494272,8.101421494272
2023-06-02,2023,07,Sorghum + Rye,Row,2.79241,27.8,0.3065,67.58631212601601,67.58631212601601
2023-06-02,2023,08,Corn,Interrow,0.54394,28.15,0.365,13.165293999744,13.165293999744
2023-06-02,2023,08,Corn,Row,2.67123,28.6,0.365,64.653322592448,64.653322592448
2023-06-02,2023,09,Sorghum + Rye,Interrow,0.50068,28.805,0.3824,12.118247232768,12.118247232768
2023-06-02,2023,09,Sorghum + Rye,Row,7.65598,29.9425,0.35745,185.302106034048,185.302106034048
2023-06-02,2023,09,Sorghum + Rye,Row,8.03262,30.1,0.36077,194.41814150131196,194.41814150131196
2023-06-02,2023,10,Soy,Interrow,2.10782,30.1,0.45893,51.016784936832,51.016784936832
2023-06-02,2023,10,Soy,Row,0.56212,30.1,0.46353,13.605315040512,13.605315040512
2023-06-02,2023,05,Sorghum,Interrow,1.03468,29.99,0.35003,25.042957671168,25.042957671168
2023-06-02,2023,05,Sorghum,Row,0.89509,30.1,0.35345,21.664380273984,21.664380273984
2023-06-02,2023,04,Soy,Interrow,0.14655,30.4,0.31442,3.547034297280001,3.547034297280001
2023-06-02,2023,04,Soy,Row,0.1658,30.455,0.31605,4.012953166080001,4.012953166080001
2023-06-02,2023,03,Sorghum,Interrow,0.94986,31.32,0.36243,22.990010219136003,22.990010219136003
2023-06-02,2023,03,Sorghum,Row,0.58142,31.4,0.32862,14.072444088192002,14.072444088192002
2023-06-02,2023,02,Sorghum,Interrow,0.52206,30.93,0.4448,12.635719721856,12.635719721856
2023-06-02,2023,02,Sorghum,Row,0.27259,31.1,0.4418,6.597653217984,6.597653217984
2023-06-02,2023,01,Corn,Interrow,1.87883,30.97,0.409,45.47440770220799,45.47440770220799
2023-06-02,2023,01,Corn,Row,2.9396,31.7,0.41373,71.14883671296,71.14883671296
2023-06-05,2023,15,Sorghum,Interrow,0.13837,25.595,0.24655,3.3490490325119993,3.3490490325119993
2023-06-05,2023,15,Sorghum,Row,0.46816,25.9475,0.248,11.331146889216004,11.331146889216004
2023-06-05,2023,13,Sorghum + Rye,Interrow,0.22287,26.74667,0.1725,5.3942513397119995,5.3942513397119995
2023-06-05,2023,13,Sorghum + Rye,Row,0.09351,27.455,0.1506,2.263276541376,2.263276541376
2023-06-05,2023,12,Sorghum + Rye,Interrow,0.10744,27.95333,0.12017,2.6004323773439997,2.6004323773439997
2023-06-05,2023,12,Sorghum + Rye,Row,0.10287,28.1275,0.157,2.4898220277120005,2.4898220277120005
2023-06-05,2023,06,Soy,Interrow,0.14266,28.4875,0.25075,3.4528823804160007,3.4528823804160007
2023-06-05,2023,06,Soy,Row,0.12656,28.97686,0.24749,3.0632047810559997,3.0632047810559997
2023-06-05,2023,07,Sorghum + Rye,Interrow,0.14106,30.26,0.17757,3.414156656256,3.414156656256
2023-06-05,2023,07,Sorghum + Rye,Row,0.1098,31.285,0.1805,2.6575528204800003,2.6575528204800003
2023-06-05,2023,09,Sorghum + Rye,Interrow,0.13393,31.4,0.12032,3.241585147968,3.241585147968
2023-06-05,2023,09,Sorghum + Rye,Row,0.36463,31.4,0.0953,8.825350500288,8.825350500288
2023-06-05,2023,10,Soy,Interrow,0.29895,31.75,0.31175,7.23565952352,7.23565952352
2023-06-05,2023,10,Soy,Row,0.32407,32.1,0.31496,7.843653392832001,7.843653392832001
2023-06-05,2023,05,Sorghum,Interrow,0.29814,32.555,0.21745,7.216054625664,7.216054625664
2023-06-05,2023,05,Sorghum,Row,0.31788,32.7,0.21783,7.693833247487999,7.693833247487999
2023-06-05,2023,04,Soy,Interrow,0.37039,32.4,0.19536,8.964763107264,8.964763107264
2023-06-05,2023,04,Soy,Row,0.16274,32.1,0.19612,3.938890218624,3.938890218624
2023-06-05,2023,03,Sorghum,Interrow,0.14985,31.87667,0.26443,3.62690610336,3.62690610336
2023-06-05,2023,03,Sorghum,Row,0.21036,32.265,0.2785,5.091464583936,5.091464583936
2023-06-05,2023,02,Sorghum,Interrow,0.09444,32.93,0.26088,2.285785868544,2.285785868544
2023-06-05,2023,02,Sorghum,Row,0.17441,33.3025,0.25898,4.221345969216001,4.221345969216001
2023-06-07,2023,15,Sorghum,Interrow,0.03967,21.575,0.15888,0.960155923392,0.960155923392
2023-06-07,2023,15,Sorghum,Row,0.21931,22.4375,0.1995,5.308086603456,5.308086603456
2023-06-07,2023,14,Corn,Interrow,0.05916,23.03,0.2038,1.4318836508159998,1.4318836508159998
2023-06-07,2023,14,Corn,Row,0.09559,23.5,0.2041,2.313619982784,2.313619982784
2023-06-07,2023,13,Sorghum + Rye,Interrow,0.02608,23.3,0.14538,0.631229303808,0.631229303808
2023-06-07,2023,12,Sorghum + Rye,Interrow,0.00855,23.2325,0.12633,0.20694058848,0.20694058848
2023-06-07,2023,12,Sorghum + Rye,Row,0.02382,23.7,0.166,0.576529218432,0.576529218432
2023-06-07,2023,11,Corn,Interrow,0.05282,23.7,0.16758,1.2784329688319995,1.2784329688319995
2023-06-07,2023,11,Corn,Row,0.10773,23.9,0.1676,2.6074514148480006,2.6074514148480006
2023-06-07,2023,06,Soy,Interrow,0.12118,23.0575,0.22773,2.9329895335679996,2.9329895335679996
2023-06-07,2023,06,Soy,Row,0.08441,22.905,0.22705,2.043023985216,2.043023985216
2023-06-07,2023,07,Sorghum + Rye,Interrow,0.09405,22.6,0.16762,2.2763464732800003,2.2763464732800003
2023-06-07,2023,07,Sorghum + Rye,Row,0.04867,22.50667,0.166,1.177988121792,1.177988121792
2023-06-07,2023,08,Corn,Interrow,0.14265,22.1,0.221,3.45264034464,3.45264034464
2023-06-07,2023,08,Corn,Row,0.20983,22.4,0.231,5.078636687807999,5.078636687807999
2023-06-07,2023,09,Sorghum + Rye,Interrow,0.09184,22.2325,0.17986,2.2228565667840003,2.2228565667840003
2023-06-07,2023,09,Sorghum + Rye,Row,0.20205,22.6,0.193,4.89033285408,4.89033285408
2023-06-07,2023,10,Soy,Interrow,0.13481,22.295,0.25735,3.262884296256,3.262884296256
2023-06-07,2023,10,Soy,Row,0.1041,21.98167,0.29946,2.51959242816,2.51959242816
2023-06-07,2023,05,Sorghum,Interrow,0.15778,21.5,0.23683,3.818840473728,3.818840473728
2023-06-07,2023,05,Sorghum,Row,0.16453,21.7,0.23729,3.982214622528,3.982214622528
2023-06-07,2023,04,Soy,Interrow,0.17148,21.7,0.21075,4.150429486848,4.150429486848
2023-06-07,2023,04,Soy,Row,0.03222,21.7,0.21205,0.7798392702720001,0.7798392702720001
2023-06-07,2023,03,Sorghum,Interrow,0.0637,22.04167,0.283,1.5417678931200005,1.5417678931200005
2023-06-07,2023,03,Sorghum,Row,0.09644,22.3375,0.26392,2.334193023744,2.334193023744
2023-06-07,2023,02,Sorghum,Interrow,0.02844,21.9,0.277,0.6883497469440001,0.6883497469440001
2023-06-07,2023,02,Sorghum,Row,0.04525,21.9,0.27595,1.0952118864,1.0952118864
2023-06-07,2023,01,Corn,Interrow,0.10815,21.85833,0.22017,2.6176169174400004,2.6176169174400004
2023-06-07,2023,01,Corn,Row,0.45819,22.395,0.219,11.089837220544,11.089837220544
2023-06-09,2023,15,Sorghum,Interrow,0.07837,22.51833,0.19082,1.896834376512,1.896834376512
2023-06-09,2023,15,Sorghum,Row,0.21251,20.65833,0.17444,5.143502275776,5.143502275776
2023-06-09,2023,14,Corn,Interrow,0.45478,24.1325,0.2049,11.007303020928,11.007303020928
2023-06-09,2023,14,Corn,Row,3.20904,22.50833,0.18385,77.67024866150399,77.67024866150399
2023-06-09,2023,13,Sorghum + Rye,Interrow,0.05468,26.14167,0.12005,1.323451623168,1.323451623168
2023-06-09,2023,13,Sorghum + Rye,Row,0.06057,26.9625,0.11835,1.466010695232,1.466010695232
2023-06-09,2023,12,Sorghum + Rye,Interrow,0.05803,27.2,0.155,1.4045336081279998,1.4045336081279998
2023-06-09,2023,12,Sorghum + Rye,Row,0.0847,25.21167,0.14448,2.05004302272,2.05004302272
2023-06-09,2023,11,Corn,Interrow,2.90143,27.6875,0.1423,70.224986155968,70.224986155968
2023-06-09,2023,11,Corn,Row,2.40317,28.2225,0.145,58.16531158099199,58.16531158099199
2023-06-09,2023,06,Soy,Interrow,0.05805,28.675,0.23225,1.40501767968,1.40501767968
2023-06-09,2023,06,Soy,Row,0.1393,29.51,0.2661,3.3715583596800003,3.3715583596800003
2023-06-09,2023,07,Sorghum + Rye,Interrow,0.08253,30.3375,0.15467,1.9975212593280005,1.9975212593280005
2023-06-09,2023,07,Sorghum + Rye,Row,0.05686,30.7,0.162,1.376215422336,1.376215422336
2023-06-09,2023,08,Corn,Interrow,0.31594,31.515,0.25673,7.646878306944,7.646878306944
